	Technique	Algorithm	Classifier	Seed	F1	F2	F3	F4	F5
51	ProposalWeighted	F5_nsga2	FairVotingClassifier	2	0.0573770491803278	0.0165816326530612	0.9565217391304348	0.671875	0.6631701631701631
52	Proposal	rnsga2	FairVotingClassifier	2	0.0952380952380952	0.0474397590361446	0.9347826086956522	0.6362847222222222	0.6631701631701631
53	ProposalWeighted	F1_rnsga2	FairVotingClassifier	2	0.0952380952380952	0.0474397590361446	0.9347826086956522	0.6362847222222222	0.6631701631701631
54	ProposalWeighted	F2_rnsga2	FairVotingClassifier	2	0.0853658536585366	0.0520209580838323	0.9347826086956522	0.6284722222222222	0.6631701631701631
55	ProposalWeighted	F3_rnsga2	FairVotingClassifier	2	0.0853658536585366	0.0520209580838323	0.9347826086956522	0.6284722222222222	0.6631701631701631
56	ProposalWeighted	F4_rnsga2	FairVotingClassifier	2	0.0439814814814814	0.0767482517482517	0.9347826086956522	0.592013888888889	0.6707459207459207
57	ProposalWeighted	F5_rnsga2	FairVotingClassifier	2	0.0714285714285714	0.0668352601156069	0.9239130434782608	0.6041666666666666	0.6631701631701631
58	AIF360	AdversarialDebiasing	AdversarialDebiasing	2	0.0909090909090908	0.0174216027874564	1.0	0.640625	0.6282051282051282
59	AIF360	PostProcessingMeta	PostProcessingMeta	2		0.1076923076923077	0.8152173913043478	0.5	0.6660839160839161
60	Voting		VotingClassifier	3	0.1551724137931034	0.0352941176470589	0.7619047619047619	0.6181139122315593	0.6656920077972709
61	Fairlearn	false_positive_rate_parity	VotingClassifier	3	0.0116279069767442	0.0369942196531792	0.7619047619047619	0.6059757236227825	0.6656920077972709
62	Fairlearn	true_positive_rate_parity	VotingClassifier	3	0.1908866995073891	0.0147058823529411	0.7857142857142857	0.6181139122315593	0.6091617933723197
63	Fairlearn	equalized_odds	VotingClassifier	3	0.1239495798319327	0.0137362637362636	0.7857142857142857	0.6129785247432306	0.6091617933723197
64	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	3	0.1851851851851852	0.0142195767195767	0.7142857142857143	0.6022408963585435	0.6208576998050682
65	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	3	0.1851851851851852	0.0142195767195767	0.7142857142857143	0.6022408963585435	0.6208576998050682
66	Proposal	nsga2	FairVotingClassifier	3	0.0501672240802675	0.009169213670464	0.9047619047619048	0.6414565826330533	0.6530214424951266
67	ProposalWeighted	F1_nsga2	FairVotingClassifier	3	0.0501672240802675	0.009169213670464	0.9047619047619048	0.6414565826330533	0.6530214424951266
68	ProposalWeighted	F2_nsga2	FairVotingClassifier	3	0.0501672240802675	0.009169213670464	0.9047619047619048	0.6414565826330533	0.6530214424951266
69	ProposalWeighted	F3_nsga2	FairVotingClassifier	3	0.0501672240802675	0.009169213670464	0.9047619047619048	0.6414565826330533	0.6530214424951266
70	ProposalWeighted	F4_nsga2	FairVotingClassifier	3	0.0501672240802675	0.009169213670464	0.9047619047619048	0.6414565826330533	0.6530214424951266
71	ProposalWeighted	F5_nsga2	FairVotingClassifier	3	0.0501672240802675	0.009169213670464	0.9047619047619048	0.6414565826330533	0.6530214424951266
72	Proposal	rnsga2	FairVotingClassifier	3	0.0760233918128654	0.0085748078060319	0.8571428571428571	0.6447245564892624	0.672514619883041
73	ProposalWeighted	F1_rnsga2	FairVotingClassifier	3	0.0760233918128654	0.0085748078060319	0.8571428571428571	0.6447245564892624	0.672514619883041
74	ProposalWeighted	F2_rnsga2	FairVotingClassifier	3	0.1085972850678733	0.0011367942402424	0.8690476190476191	0.6353874883286649	0.6539961013645225
75	ProposalWeighted	F3_rnsga2	FairVotingClassifier	3	0.1214285714285714	0.0067087608524072	0.8809523809523809	0.6433239962651728	0.6637426900584795
76	ProposalWeighted	F4_rnsga2	FairVotingClassifier	3	0.1407563025210084	0.0054945054945054	0.8571428571428571	0.6465919701213819	0.6637426900584795
77	ProposalWeighted	F5_rnsga2	FairVotingClassifier	3	0.1214285714285714	0.0067087608524072	0.8571428571428571	0.6433239962651728	0.6637426900584795
78	AIF360	AdversarialDebiasing	AdversarialDebiasing	3	0.103030303030303	0.0458541221192682	1.0	0.6274509803921569	0.5867446393762183
79	AIF360	PostProcessingMeta	PostProcessingMeta	3	0.2179054054054054	0.0231679263884324	1.0	0.6255835667600373	0.7144249512670565
80	Voting		VotingClassifier	4	0.1285714285714285	0.125262211567276	0.8901098901098901	0.5867221950024498	0.6276067527308838
81	Fairlearn	false_positive_rate_parity	VotingClassifier	4	0.1285714285714285	0.125262211567276	0.8901098901098901	0.5867221950024498	0.6276067527308838
82	Fairlearn	true_positive_rate_parity	VotingClassifier	4	0.1507936507936507	0.129699795977849	0.9010989010989012	0.5867221950024498	0.6238828202581926
83	Fairlearn	equalized_odds	VotingClassifier	4	0.1507936507936507	0.129699795977849	0.9010989010989012	0.5867221950024498	0.6238828202581926
84	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	4	0.2432795698924731	0.0869528760690927	0.9230769230769232	0.618875551200392	0.7028301886792454
85	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	4	0.2432795698924731	0.0869528760690927	0.9230769230769232	0.618875551200392	0.7028301886792454
86	Proposal	nsga2	FairVotingClassifier	4	0.0	0.1385286225402504	0.945054945054945	0.5096153846153846	0.5657894736842105
87	ProposalWeighted	F1_nsga2	FairVotingClassifier	4	0.2100840336134454	0.124120670995671	0.934065934065934	0.5866609505144537	0.6390268123138034
88	ProposalWeighted	F2_nsga2	FairVotingClassifier	4	0.1363636363636364	0.1102844299775246	0.8901098901098901	0.5963375796178344	0.653922542204568
89	ProposalWeighted	F3_nsga2	FairVotingClassifier	4	0.1353383458646616	0.0699248120300751	0.8021978021978022	0.5802915237628613	0.6876861966236345
90	ProposalWeighted	F4_nsga2	FairVotingClassifier	4	0.0	0.1385286225402504	0.945054945054945	0.5096153846153846	0.5657894736842105
91	ProposalWeighted	F5_nsga2	FairVotingClassifier	4	0.1666666666666666	0.1430429864253393	0.934065934065934	0.5096153846153846	0.5563555114200596
92	Proposal	rnsga2	FairVotingClassifier	4	0.1287037037037037	0.1252773668639053	0.945054945054945	0.6670137187653111	0.6745283018867925
93	ProposalWeighted	F1_rnsga2	FairVotingClassifier	4	0.1173076923076922	0.136094674556213	0.956043956043956	0.6670137187653111	0.6613704071499503
94	ProposalWeighted	F2_rnsga2	FairVotingClassifier	4	0.1287037037037037	0.1252773668639053	0.945054945054945	0.6670137187653111	0.6745283018867925
95	ProposalWeighted	F3_rnsga2	FairVotingClassifier	4	0.1287037037037037	0.1252773668639053	0.945054945054945	0.6670137187653111	0.6745283018867925
96	ProposalWeighted	F4_rnsga2	FairVotingClassifier	4	0.2007722007722008	0.0938538205980066	0.934065934065934	0.6253674669279765	0.6876861966236345
97	ProposalWeighted	F5_rnsga2	FairVotingClassifier	4	0.1642857142857143	0.1081994928148774	0.934065934065934	0.6542136207741304	0.6876861966236345
98	AIF360	AdversarialDebiasing	AdversarialDebiasing	4	0.170538101604278	0.1801346801346801	1.0	0.5060632043116119	0.506206554121152
99	AIF360	PostProcessingMeta	PostProcessingMeta	4	0.0292397660818713	0.2153045214662673	0.7692307692307693	0.6349828515433611	0.5280536246276067
100	Voting		VotingClassifier	5	0.0648604269293924	0.1380670611439842	0.9101123595505618	0.6440668202764976	0.56951871657754
101	Fairlearn	false_positive_rate_parity	VotingClassifier	5	0.0960061443932411	0.1495613140175474	0.9101123595505618	0.6440668202764976	0.5513368983957219
102	Fairlearn	true_positive_rate_parity	VotingClassifier	5	0.0693581780538302	0.1532185762954994	0.9325842696629212	0.6440668202764976	0.5526737967914438
103	Fairlearn	equalized_odds	VotingClassifier	5	0.1076190476190476	0.1641087278106509	0.9325842696629212	0.6440668202764976	0.5344919786096257
104	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	5	0.0214285714285714	0.1226713859910582	0.8651685393258427	0.593721198156682	0.5548128342245989
105	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	5	0.0214285714285714	0.1226713859910582	0.8651685393258427	0.593721198156682	0.5548128342245989
106	Proposal	nsga2	FairVotingClassifier	5	0.0437342304457527	0.1225490196078431	0.9438202247191012	0.6472926267281105	0.5933155080213904
107	ProposalWeighted	F1_nsga2	FairVotingClassifier	5	0.0150537634408602	0.1003323639385127	0.9550561797752808	0.6465437788018433	0.6227272727272727
108	ProposalWeighted	F2_nsga2	FairVotingClassifier	5	0.0262664165103189	0.1374416433239962	0.9213483146067416	0.6108294930875576	0.5491978609625668
109	ProposalWeighted	F3_nsga2	FairVotingClassifier	5	0.0150537634408602	0.1003323639385127	0.9550561797752808	0.6465437788018433	0.6227272727272727
110	ProposalWeighted	F4_nsga2	FairVotingClassifier	5	0.0262664165103189	0.1374416433239962	0.9213483146067416	0.6108294930875576	0.5491978609625668
111	ProposalWeighted	F5_nsga2	FairVotingClassifier	5	0.0548837209302325	0.1473214285714286	0.9213483146067416	0.6408410138248848	0.558288770053476
