	Technique	Algorithm	Classifier	Seed	F1	F2	F3	F4	F5
338	AIF360	AdversarialDebiasing	AdversarialDebiasing	16	0.0026162790697674	0.0	1.0	0.9785522788203752	0.9669811320754718
339	AIF360	PostProcessingMeta	PostProcessingMeta	16	0.0016242155777039	0.0110803324099723	0.993543179983858	0.970218945487042	0.9669811320754718
340	Voting		VotingClassifier	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
341	Fairlearn	false_positive_rate_parity	VotingClassifier	17	0.0218479232924092	0.0	1.0	0.9703703703703704	0.961092715231788
342	Fairlearn	true_positive_rate_parity	VotingClassifier	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
343	Fairlearn	equalized_odds	VotingClassifier	17	0.0775394963565778	0.0	1.0	0.8938271604938272	0.8799668874172185
344	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
345	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
346	Proposal	nsga2	FairVotingClassifier	17	0.0039083284769554	0.0050761421319797	0.99835255354201	0.9796587717903884	0.9693708609271524
347	ProposalWeighted	F1_nsga2	FairVotingClassifier	17	0.0039083284769554	0.0050761421319797	0.99835255354201	0.9796587717903884	0.9693708609271524
348	ProposalWeighted	F2_nsga2	FairVotingClassifier	17	0.0039083284769554	0.0050761421319797	0.99835255354201	0.9796587717903884	0.9693708609271524
349	ProposalWeighted	F3_nsga2	FairVotingClassifier	17	0.0039083284769554	0.0050761421319797	0.99835255354201	0.9796587717903884	0.9693708609271524
350	ProposalWeighted	F4_nsga2	FairVotingClassifier	17	0.0039083284769554	0.0050761421319797	0.99835255354201	0.9796587717903884	0.9693708609271524
351	ProposalWeighted	F5_nsga2	FairVotingClassifier	17	0.0039083284769554	0.0050761421319797	0.99835255354201	0.9796587717903884	0.9693708609271524
352	Proposal	rnsga2	FairVotingClassifier	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
353	ProposalWeighted	F1_rnsga2	FairVotingClassifier	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
354	ProposalWeighted	F2_rnsga2	FairVotingClassifier	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
355	ProposalWeighted	F3_rnsga2	FairVotingClassifier	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
356	ProposalWeighted	F4_rnsga2	FairVotingClassifier	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
357	ProposalWeighted	F5_rnsga2	FairVotingClassifier	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
358	AIF360	AdversarialDebiasing	AdversarialDebiasing	17	0.004341488546261	0.0	1.0	0.9839506172839506	0.9693708609271524
359	AIF360	PostProcessingMeta	PostProcessingMeta	17	0.0032451082878526	0.0125944584382871	0.984349258649094	0.973221003550045	0.9693708609271524
360	Voting		VotingClassifier	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
361	Fairlearn	false_positive_rate_parity	VotingClassifier	18	0.0349468826611546	0.0	1.0	0.9553571428571428	0.9562398703403566
362	Fairlearn	true_positive_rate_parity	VotingClassifier	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
363	Fairlearn	equalized_odds	VotingClassifier	18	0.0497978227060653	0.0	1.0	0.9464285714285716	0.9529983792544572
364	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
365	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
366	Proposal	nsga2	FairVotingClassifier	18	0.0152303836514362	0.0034782608695652	0.9983361064891848	0.9808673469387756	0.9626341963457036
367	ProposalWeighted	F1_nsga2	FairVotingClassifier	18	0.0152303836514362	0.0034782608695652	0.9983361064891848	0.9808673469387756	0.9626341963457036
368	ProposalWeighted	F2_nsga2	FairVotingClassifier	18	0.0152303836514362	0.0034782608695652	0.9983361064891848	0.9808673469387756	0.9626341963457036
369	ProposalWeighted	F3_nsga2	FairVotingClassifier	18	0.0152303836514362	0.0034782608695652	0.9983361064891848	0.9808673469387756	0.9626341963457036
370	ProposalWeighted	F4_nsga2	FairVotingClassifier	18	0.0152303836514362	0.0034782608695652	0.9983361064891848	0.9808673469387756	0.9626341963457036
371	ProposalWeighted	F5_nsga2	FairVotingClassifier	18	0.0152303836514362	0.0034782608695652	0.9983361064891848	0.9808673469387756	0.9626341963457036
372	Proposal	rnsga2	FairVotingClassifier	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
373	ProposalWeighted	F1_rnsga2	FairVotingClassifier	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
374	ProposalWeighted	F2_rnsga2	FairVotingClassifier	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
375	ProposalWeighted	F3_rnsga2	FairVotingClassifier	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
376	ProposalWeighted	F4_rnsga2	FairVotingClassifier	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
377	ProposalWeighted	F5_rnsga2	FairVotingClassifier	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
378	AIF360	AdversarialDebiasing	AdversarialDebiasing	18	0.0115581446624812	0.0	1.0	0.979591836734694	0.9643435980551052
379	AIF360	PostProcessingMeta	PostProcessingMeta	18	0.0150072503013679	0.0	0.9941763727121464	0.9808673469387756	0.9643435980551052
380	Voting		VotingClassifier	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
381	Fairlearn	false_positive_rate_parity	VotingClassifier	19	0.0224531894636623	0.0017421602787456	1.0	0.9651162790697674	0.9597720063013876
382	Fairlearn	true_positive_rate_parity	VotingClassifier	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
383	Fairlearn	equalized_odds	VotingClassifier	19	0.1031078356392963	0.0	1.0	0.8527131782945736	0.8705787781350482
384	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
385	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
386	Proposal	nsga2	FairVotingClassifier	19	0.0017668888573724	0.0054054054054053	1.0	0.9714036133864776	0.9638263665594856
387	ProposalWeighted	F1_nsga2	FairVotingClassifier	19	0.0017668888573724	0.0054054054054053	1.0	0.9714036133864776	0.9638263665594856
388	ProposalWeighted	F2_nsga2	FairVotingClassifier	19	0.0017668888573724	0.0054054054054053	1.0	0.9714036133864776	0.9638263665594856
389	ProposalWeighted	F3_nsga2	FairVotingClassifier	19	0.0017668888573724	0.0054054054054053	1.0	0.9714036133864776	0.9638263665594856
390	ProposalWeighted	F4_nsga2	FairVotingClassifier	19	0.0017668888573724	0.0054054054054053	1.0	0.9714036133864776	0.9638263665594856
391	ProposalWeighted	F5_nsga2	FairVotingClassifier	19	0.0017668888573724	0.0054054054054053	1.0	0.9714036133864776	0.9638263665594856
392	Proposal	rnsga2	FairVotingClassifier	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
393	ProposalWeighted	F1_rnsga2	FairVotingClassifier	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
394	ProposalWeighted	F2_rnsga2	FairVotingClassifier	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
395	ProposalWeighted	F3_rnsga2	FairVotingClassifier	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
396	ProposalWeighted	F4_rnsga2	FairVotingClassifier	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
397	ProposalWeighted	F5_rnsga2	FairVotingClassifier	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
398	AIF360	AdversarialDebiasing	AdversarialDebiasing	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
399	AIF360	PostProcessingMeta	PostProcessingMeta	19	0.0012257633162469	0.0	1.0	0.9754521963824287	0.9638263665594856
400	Voting		VotingClassifier	20	0.0043517515348501	0.0	1.0	0.9778645833333331	0.9688
401	Fairlearn	false_positive_rate_parity	VotingClassifier	20	0.0427026098901098	0.0051282051282051	1.0	0.9609375	0.9631
402	Fairlearn	true_positive_rate_parity	VotingClassifier	20	0.0043517515348501	0.0	1.0	0.9778645833333331	0.9688
403	Fairlearn	equalized_odds	VotingClassifier	20	0.0544871794871794	0.0	1.0	0.91015625	0.904
404	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	20	0.0043517515348501	0.0	1.0	0.9778645833333331	0.9688
405	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	20	0.0043517515348501	0.0	1.0	0.9778645833333331	0.9688
406	Proposal	nsga2	FairVotingClassifier	20	0.0007431979262965	0.0	0.9975510204081632	0.9791666666666669	0.9688
407	ProposalWeighted	F1_nsga2	FairVotingClassifier	20	0.0007431979262965	0.0	0.9975510204081632	0.9791666666666669	0.9688
408	ProposalWeighted	F2_nsga2	FairVotingClassifier	20	0.0007431979262965	0.0	0.9975510204081632	0.9791666666666669	0.9688
409	ProposalWeighted	F3_nsga2	FairVotingClassifier	20	0.0007431979262965	0.0	0.9975510204081632	0.9791666666666669	0.9688
410	ProposalWeighted	F4_nsga2	FairVotingClassifier	20	0.0007431979262965	0.0	0.9975510204081632	0.9791666666666669	0.9688
411	ProposalWeighted	F5_nsga2	FairVotingClassifier	20	0.0007431979262965	0.0	0.9975510204081632	0.9791666666666669	0.9688
412	Proposal	rnsga2	FairVotingClassifier	20	0.0042560887388473	0.0017035775127768	0.9991836734693876	0.9778645833333331	0.9679666666666666
413	ProposalWeighted	F1_rnsga2	FairVotingClassifier	20	0.0042560887388473	0.0017035775127768	0.9991836734693876	0.9778645833333331	0.9679666666666666
414	ProposalWeighted	F2_rnsga2	FairVotingClassifier	20	0.0042560887388473	0.0017035775127768	0.9991836734693876	0.9778645833333331	0.9679666666666666
415	ProposalWeighted	F3_rnsga2	FairVotingClassifier	20	0.0042560887388473	0.0017035775127768	0.9991836734693876	0.9778645833333331	0.9679666666666666
416	ProposalWeighted	F4_rnsga2	FairVotingClassifier	20	0.0042560887388473	0.0017035775127768	0.9991836734693876	0.9778645833333331	0.9679666666666666
417	ProposalWeighted	F5_rnsga2	FairVotingClassifier	20	0.0042560887388473	0.0017035775127768	0.9991836734693876	0.9778645833333331	0.9679666666666666
418	AIF360	AdversarialDebiasing	AdversarialDebiasing	20	0.0043517515348501	0.0	1.0	0.9778645833333331	0.9688
419	AIF360	PostProcessingMeta	PostProcessingMeta	20	0.0017122341894504	0.010752688172043	0.9910204081632652	0.9709362139917695	0.9688
420	Voting		VotingClassifier	21	0.025291983045162	0.0	1.0	0.9856396866840732	0.9648562300319488
421	Fairlearn	false_positive_rate_parity	VotingClassifier	21	0.0084582037508246	0.0017331022530329	1.0	0.9765013054830288	0.9592291732226766
422	Fairlearn	true_positive_rate_parity	VotingClassifier	21	0.025291983045162	0.0	1.0	0.9856396866840732	0.9648562300319488
423	Fairlearn	equalized_odds	VotingClassifier	21	0.0485961296324514	0.0	1.0	0.8890339425587468	0.8730031948881789
424	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	21	0.025291983045162	0.0	1.0	0.9856396866840732	0.9648562300319488
425	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	21	0.025291983045162	0.0	1.0	0.9856396866840732	0.9648562300319488
426	Proposal	nsga2	FairVotingClassifier	21	0.0248850318943776	0.0062847341337907	0.9975510204081632	0.9794921457004666	0.9640215054910474
427	ProposalWeighted	F1_nsga2	FairVotingClassifier	21	0.0248850318943776	0.0062847341337907	0.9975510204081632	0.9794921457004666	0.9640215054910474
428	ProposalWeighted	F2_nsga2	FairVotingClassifier	21	0.0248850318943776	0.0062847341337907	0.9975510204081632	0.9794921457004666	0.9640215054910474
429	ProposalWeighted	F3_nsga2	FairVotingClassifier	21	0.0248850318943776	0.0062847341337907	0.9975510204081632	0.9794921457004666	0.9640215054910474
430	ProposalWeighted	F4_nsga2	FairVotingClassifier	21	0.0248850318943776	0.0062847341337907	0.9975510204081632	0.9794921457004666	0.9640215054910474
431	ProposalWeighted	F5_nsga2	FairVotingClassifier	21	0.0248850318943776	0.0062847341337907	0.9975510204081632	0.9794921457004666	0.9640215054910474
432	Proposal	rnsga2	FairVotingClassifier	21	0.0250575646756061	0.0036323277166784	0.9975510204081632	0.9815413260283354	0.9640215054910474
433	ProposalWeighted	F1_rnsga2	FairVotingClassifier	21	0.0250575646756061	0.0036323277166784	0.9975510204081632	0.9815413260283354	0.9640215054910474
434	ProposalWeighted	F2_rnsga2	FairVotingClassifier	21	0.0250575646756061	0.0036323277166784	0.9975510204081632	0.9815413260283354	0.9640215054910474
435	ProposalWeighted	F3_rnsga2	FairVotingClassifier	21	0.0250575646756061	0.0036323277166784	0.9975510204081632	0.9815413260283354	0.9640215054910474
436	ProposalWeighted	F4_rnsga2	FairVotingClassifier	21	0.0250575646756061	0.0036323277166784	0.9975510204081632	0.9815413260283354	0.9640215054910474
437	ProposalWeighted	F5_rnsga2	FairVotingClassifier	21	0.0250575646756061	0.0036323277166784	0.9975510204081632	0.9815413260283354	0.9640215054910474
438	AIF360	AdversarialDebiasing	AdversarialDebiasing	21	0.025291983045162	0.0	1.0	0.9856396866840732	0.9648562300319488
439	AIF360	PostProcessingMeta	PostProcessingMeta	21	0.0256127450980392	0.0051282051282051	0.9975510204081632	0.9856396866840732	0.9623520564092444
440	Voting		VotingClassifier	22	0.0127146272549445	0.0	1.0	0.9813829787234042	0.9660347551342812
441	Fairlearn	false_positive_rate_parity	VotingClassifier	22	0.0099874942182173	0.0034423407917383	1.0	0.9667553191489362	0.955676522482178
442	Fairlearn	true_positive_rate_parity	VotingClassifier	22	0.0127146272549445	0.0	1.0	0.9813829787234042	0.9660347551342812
443	Fairlearn	equalized_odds	VotingClassifier	22	0.0696509138670692	0.0	1.0	0.8949468085106382	0.8996840442338072
444	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	22	0.0127146272549445	0.0	1.0	0.9813829787234042	0.9660347551342812
445	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	22	0.0127146272549445	0.0	1.0	0.9813829787234042	0.9660347551342812
446	Proposal	nsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.9967532467532468	0.9772846180676666	0.9660347551342812
447	ProposalWeighted	F1_nsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.9967532467532468	0.9772846180676666	0.9660347551342812
448	ProposalWeighted	F2_nsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.9967532467532468	0.9772846180676666	0.9660347551342812
449	ProposalWeighted	F3_nsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.9967532467532468	0.9772846180676666	0.9660347551342812
450	ProposalWeighted	F4_nsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.9967532467532468	0.9772846180676666	0.9660347551342812
451	ProposalWeighted	F5_nsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.9967532467532468	0.9772846180676666	0.9660347551342812
452	Proposal	rnsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.997564935064935	0.9772846180676666	0.9660347551342812
453	ProposalWeighted	F1_rnsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.997564935064935	0.9772846180676666	0.9660347551342812
454	ProposalWeighted	F2_rnsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.997564935064935	0.9772846180676666	0.9660347551342812
455	ProposalWeighted	F3_rnsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.997564935064935	0.9772846180676666	0.9660347551342812
456	ProposalWeighted	F4_rnsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.997564935064935	0.9772846180676666	0.9660347551342812
457	ProposalWeighted	F5_rnsga2	FairVotingClassifier	22	0.0122906931464174	0.0054945054945054	0.997564935064935	0.9772846180676666	0.9660347551342812
458	AIF360	AdversarialDebiasing	AdversarialDebiasing	22	0.0127146272549445	0.0	1.0	0.9813829787234042	0.9660347551342812
459	AIF360	PostProcessingMeta	PostProcessingMeta	22	0.0102980312030976	0.0294906166219839	0.9797077922077922	0.9588419951168468	0.9660347551342812
460	Voting		VotingClassifier	23	0.0028160646387832	0.0	1.0	0.9769230769230768	0.9660743134087236
461	Fairlearn	false_positive_rate_parity	VotingClassifier	23	0.0347875035181536	0.0	1.0	0.9615384615384616	0.9612277867528272
462	Fairlearn	true_positive_rate_parity	VotingClassifier	23	0.0028160646387832	0.0	1.0	0.9769230769230768	0.9660743134087236
463	Fairlearn	equalized_odds	VotingClassifier	23	0.0347875035181536	0.0	1.0	0.9615384615384616	0.9612277867528272
464	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	23	0.0028160646387832	0.0	1.0	0.9769230769230768	0.9660743134087236
465	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	23	0.0028160646387832	0.0	1.0	0.9769230769230768	0.9660743134087236
466	Proposal	nsga2	FairVotingClassifier	23	0.0027133651082668	0.0017301038062284	0.9983566146261298	0.9769230769230768	0.965238193007386
467	ProposalWeighted	F1_nsga2	FairVotingClassifier	23	0.0027133651082668	0.0017301038062284	0.9983566146261298	0.9769230769230768	0.965238193007386
468	ProposalWeighted	F2_nsga2	FairVotingClassifier	23	0.0033405172413793	0.0053475935828877	0.9975349219391948	0.9728414442700156	0.9660743134087236
469	ProposalWeighted	F3_nsga2	FairVotingClassifier	23	0.0024033287897266	0.0068846815834767	0.9967132292522596	0.9769230769230768	0.9627298318033726
470	ProposalWeighted	F4_nsga2	FairVotingClassifier	23	0.0028160646387832	0.0	1.0	0.9769230769230768	0.9660743134087236
471	ProposalWeighted	F5_nsga2	FairVotingClassifier	23	0.0028160646387832	0.0	1.0	0.9769230769230768	0.9660743134087236
472	Proposal	rnsga2	FairVotingClassifier	23	0.0024033287897266	0.0068846815834767	0.9950698438783896	0.9769230769230768	0.9627298318033726
473	ProposalWeighted	F1_rnsga2	FairVotingClassifier	23	0.0024033287897266	0.0068846815834767	0.9950698438783896	0.9769230769230768	0.9627298318033726
474	ProposalWeighted	F2_rnsga2	FairVotingClassifier	23	0.0029277813923227	0.001537088000589	0.9942481511914544	0.9728414442700156	0.9627298318033726
475	ProposalWeighted	F3_rnsga2	FairVotingClassifier	23	0.0029277813923227	0.001537088000589	0.9942481511914544	0.9728414442700156	0.9627298318033726
476	ProposalWeighted	F4_rnsga2	FairVotingClassifier	23	0.0024033287897266	0.0068846815834767	0.9950698438783896	0.9769230769230768	0.9627298318033726
477	ProposalWeighted	F5_rnsga2	FairVotingClassifier	23	0.0032378177108628	0.0036174897766593	0.9967132292522596	0.9728414442700156	0.965238193007386
478	AIF360	AdversarialDebiasing	AdversarialDebiasing	23	0.0028160646387832	0.0	1.0	0.9769230769230768	0.9660743134087236
479	AIF360	PostProcessingMeta	PostProcessingMeta	23	0.0028160646387832	0.0	1.0	0.9769230769230768	0.9660743134087236
480	Voting		VotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
481	Fairlearn	false_positive_rate_parity	VotingClassifier	24	0.0470095246597737	0.0034246575342465	1.0	0.955026455026455	0.9595060750132064
482	Fairlearn	true_positive_rate_parity	VotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
483	Fairlearn	equalized_odds	VotingClassifier	24	0.0637199402200987	0.0	1.0	0.91005291005291	0.91283676703645
484	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
485	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
486	Proposal	nsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
487	ProposalWeighted	F1_nsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
488	ProposalWeighted	F2_nsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
489	ProposalWeighted	F3_nsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
490	ProposalWeighted	F4_nsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
491	ProposalWeighted	F5_nsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
492	Proposal	rnsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
493	ProposalWeighted	F1_rnsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
494	ProposalWeighted	F2_rnsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
495	ProposalWeighted	F3_rnsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
496	ProposalWeighted	F4_rnsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
497	ProposalWeighted	F5_rnsga2	FairVotingClassifier	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
498	AIF360	AdversarialDebiasing	AdversarialDebiasing	24	0.0152927336892588	0.0	1.0	0.9814814814814816	0.9643423137876388
499	AIF360	PostProcessingMeta	PostProcessingMeta	24	0.0177674418604651	0.0161725067385444	0.9853777416734364	0.970458553791887	0.9643423137876388
500	Voting		VotingClassifier	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
501	Fairlearn	false_positive_rate_parity	VotingClassifier	25	0.0454522165356347	0.0016638935108153	1.0	0.9556786703601108	0.9621378804547124
502	Fairlearn	true_positive_rate_parity	VotingClassifier	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
503	Fairlearn	equalized_odds	VotingClassifier	25	0.0525028252343282	0.0	1.0	0.9030470914127424	0.900462962962963
504	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
505	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
506	Proposal	nsga2	FairVotingClassifier	25	0.0023956951201533	0.0	0.9976076555023924	0.979224376731302	0.9691358024691358
507	ProposalWeighted	F1_nsga2	FairVotingClassifier	25	0.0023956951201533	0.0	0.9976076555023924	0.979224376731302	0.9691358024691358
508	ProposalWeighted	F2_nsga2	FairVotingClassifier	25	0.0023956951201533	0.0	0.9976076555023924	0.979224376731302	0.9691358024691358
509	ProposalWeighted	F3_nsga2	FairVotingClassifier	25	0.0023956951201533	0.0	0.9976076555023924	0.979224376731302	0.9691358024691358
510	ProposalWeighted	F4_nsga2	FairVotingClassifier	25	0.0023956951201533	0.0	0.9976076555023924	0.979224376731302	0.9691358024691358
511	ProposalWeighted	F5_nsga2	FairVotingClassifier	25	0.0023956951201533	0.0	0.9976076555023924	0.979224376731302	0.9691358024691358
512	Proposal	rnsga2	FairVotingClassifier	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
513	ProposalWeighted	F1_rnsga2	FairVotingClassifier	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
514	ProposalWeighted	F2_rnsga2	FairVotingClassifier	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
515	ProposalWeighted	F3_rnsga2	FairVotingClassifier	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
516	ProposalWeighted	F4_rnsga2	FairVotingClassifier	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
517	ProposalWeighted	F5_rnsga2	FairVotingClassifier	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
518	AIF360	AdversarialDebiasing	AdversarialDebiasing	25	0.0013216020754047	0.0	1.0	0.9778393351800554	0.9691358024691358
519	AIF360	PostProcessingMeta	PostProcessingMeta	25	0.0031211457625412	0.0198863636363636	0.9808612440191388	0.963071402690604	0.9691358024691358
520	Voting		VotingClassifier	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
521	Fairlearn	false_positive_rate_parity	VotingClassifier	26	0.0313834508398506	0.0017094017094017	1.0	0.9618421052631578	0.9633800383825352
522	Fairlearn	true_positive_rate_parity	VotingClassifier	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
523	Fairlearn	equalized_odds	VotingClassifier	26	0.0953879453879454	0.0	1.0	0.8276315789473684	0.8481717011128775
524	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
525	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
526	Proposal	nsga2	FairVotingClassifier	26	0.0058146036005814	0.0027548209366391	0.9991789819376026	0.9743472855366764	0.9697933227344993
527	ProposalWeighted	F1_nsga2	FairVotingClassifier	26	0.0058146036005814	0.0027548209366391	0.9991789819376026	0.9743472855366764	0.9697933227344993
528	ProposalWeighted	F2_nsga2	FairVotingClassifier	26	0.0058146036005814	0.0027548209366391	0.9991789819376026	0.9743472855366764	0.9697933227344993
529	ProposalWeighted	F3_nsga2	FairVotingClassifier	26	0.0058146036005814	0.0027548209366391	0.9991789819376026	0.9743472855366764	0.9697933227344993
530	ProposalWeighted	F4_nsga2	FairVotingClassifier	26	0.0058146036005814	0.0027548209366391	0.9991789819376026	0.9743472855366764	0.9697933227344993
531	ProposalWeighted	F5_nsga2	FairVotingClassifier	26	0.0058146036005814	0.0027548209366391	0.9991789819376026	0.9743472855366764	0.9697933227344993
532	Proposal	rnsga2	FairVotingClassifier	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
533	ProposalWeighted	F1_rnsga2	FairVotingClassifier	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
534	ProposalWeighted	F2_rnsga2	FairVotingClassifier	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
535	ProposalWeighted	F3_rnsga2	FairVotingClassifier	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
536	ProposalWeighted	F4_rnsga2	FairVotingClassifier	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
537	ProposalWeighted	F5_rnsga2	FairVotingClassifier	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
538	AIF360	AdversarialDebiasing	AdversarialDebiasing	26	0.0055704099821746	0.0	1.0	0.976315789473684	0.9697933227344993
539	AIF360	PostProcessingMeta	PostProcessingMeta	26	0.0058001893939393	0.0396825396825396	0.971264367816092	0.9481040198922503	0.9697933227344993
540	Voting		VotingClassifier	27	0.0167232277526395	0.0	1.0	0.9834605597964376	0.9618506493506492
541	Fairlearn	false_positive_rate_parity	VotingClassifier	27	0.0182048192771084	0.0017605633802817	1.0	0.970737913486005	0.9594155844155844
542	Fairlearn	true_positive_rate_parity	VotingClassifier	27	0.0167232277526395	0.0	1.0	0.9834605597964376	0.9618506493506492
