Technique	variable	value
Proposal, F5_nsga2	F5	0.7228079911209767
Proposal, F5_nsga2	F5	0.6470588235294119
Proposal, F5_nsga2	F5	0.6159621802002225
Proposal, F5_nsga2	F5	0.6151151151151152
Proposal, F5_nsga2	F5	0.6849726775956284
Proposal, F5_nsga2	F5	0.722140762463343
Proposal, F5_nsga2	F5	0.696607341490545
Proposal, F5_nsga2	F5	0.6053921568627451
Proposal, F5_nsga2	F5	0.7399403874813711
Proposal, F5_nsga2	F5	0.7277777777777779
Proposal, F5_nsga2	F5	0.6314016172506739
Proposal, F5_nsga2	F5	0.7756830601092896
Proposal, F5_nsga2	F5	0.4926512153759186
Proposal, F5_nsga2	F5	0.6629098360655737
Proposal, F5_nsga2	F5	0.6743366500829187
Proposal, F5_nsga2	F5	0.5555555555555556
Proposal, F5_nsga2	F5	0.6646634615384616
Proposal, F5_nsga2	F5	0.5988700564971752
Proposal, F5_nsga2	F5	0.648587570621469
Proposal, F5_nsga2	F5	0.6174136321195145
Proposal, F5_nsga2	F5	0.7186781609195402
Proposal, F5_nsga2	F5	0.5894815553339979
Proposal, F5_rnsga2	F5	0.6532976827094474
Proposal, F5_rnsga2	F5	0.6964285714285714
Proposal, F5_rnsga2	F5	0.6631701631701631
Proposal, F5_rnsga2	F5	0.6637426900584795
Proposal, F5_rnsga2	F5	0.6876861966236345
Proposal, F5_rnsga2	F5	0.6171122994652407
Proposal, F5_rnsga2	F5	0.6791979949874687
Proposal, F5_rnsga2	F5	0.623015873015873
Proposal, F5_rnsga2	F5	0.7228079911209767
Proposal, F5_rnsga2	F5	0.6992647058823529
Proposal, F5_rnsga2	F5	0.6482202447163515
Proposal, F5_rnsga2	F5	0.6784284284284284
Proposal, F5_rnsga2	F5	0.6765027322404371
Proposal, F5_rnsga2	F5	0.7372922776148582
Proposal, F5_rnsga2	F5	0.6879866518353727
Proposal, F5_rnsga2	F5	0.6605392156862745
Proposal, F5_rnsga2	F5	0.7468951813214109
Proposal, F5_rnsga2	F5	0.736111111111111
Proposal, F5_rnsga2	F5	0.621967654986523
Proposal, F5_rnsga2	F5	0.7674863387978141
Proposal, F5_rnsga2	F5	0.6758055398530243
Proposal, F5_rnsga2	F5	0.7379610655737705
Proposal, F5_rnsga2	F5	0.6817993366500829
Proposal, F5_rnsga2	F5	0.625
Proposal, F5_rnsga2	F5	0.703125
Proposal, F5_rnsga2	F5	0.5801232665639445
Proposal, F5_rnsga2	F5	0.6398305084745762
Proposal, F5_rnsga2	F5	0.603874883286648
Proposal, F5_rnsga2	F5	0.6936781609195402
Proposal, F5_rnsga2	F5	0.5583250249252243
Voting, VotingClassifier	F5	0.6537433155080214
Voting, VotingClassifier	F5	0.7222222222222222
Voting, VotingClassifier	F5	0.6824009324009324
Voting, VotingClassifier	F5	0.6656920077972709
Voting, VotingClassifier	F5	0.6276067527308838
Voting, VotingClassifier	F5	0.56951871657754
Voting, VotingClassifier	F5	0.7243107769423559
Voting, VotingClassifier	F5	0.623015873015873
Voting, VotingClassifier	F5	0.7133740288568258
Voting, VotingClassifier	F5	0.6794117647058824
Voting, VotingClassifier	F5	0.6407119021134594
Voting, VotingClassifier	F5	0.6378878878878879
Voting, VotingClassifier	F5	0.6934426229508197
Voting, VotingClassifier	F5	0.722140762463343
Voting, VotingClassifier	F5	0.7127363737486095
Voting, VotingClassifier	F5	0.6384803921568628
Voting, VotingClassifier	F5	0.7481371087928465
Voting, VotingClassifier	F5	0.7444444444444445
Voting, VotingClassifier	F5	0.6314016172506739
Voting, VotingClassifier	F5	0.7510928961748633
Voting, VotingClassifier	F5	0.6568682871678915
Voting, VotingClassifier	F5	0.7164446721311475
Voting, VotingClassifier	F5	0.7095771144278606
Voting, VotingClassifier	F5	0.5902777777777778
Voting, VotingClassifier	F5	0.6838942307692308
Voting, VotingClassifier	F5	0.5952747817154598
Voting, VotingClassifier	F5	0.6483050847457626
Voting, VotingClassifier	F5	0.6174136321195145
Voting, VotingClassifier	F5	0.7186781609195402
Voting, VotingClassifier	F5	0.5832502492522433
scikit-lego, DemographicParityClassifier	F5	0.6675579322638147
scikit-lego, DemographicParityClassifier	F5	0.7043650793650793
scikit-lego, DemographicParityClassifier	F5	0.7016317016317016
scikit-lego, DemographicParityClassifier	F5	0.6208576998050682
scikit-lego, DemographicParityClassifier	F5	0.7028301886792454
scikit-lego, DemographicParityClassifier	F5	0.5548128342245989
scikit-lego, DemographicParityClassifier	F5	0.7155388471177945
scikit-lego, DemographicParityClassifier	F5	0.6150793650793651
scikit-lego, DemographicParityClassifier	F5	0.7364039955604883
scikit-lego, DemographicParityClassifier	F5	0.6448529411764705
scikit-lego, DemographicParityClassifier	F5	0.6685205784204672
scikit-lego, DemographicParityClassifier	F5	0.6093593593593594
scikit-lego, DemographicParityClassifier	F5	0.7101092896174863
scikit-lego, DemographicParityClassifier	F5	0.7402248289345061
scikit-lego, DemographicParityClassifier	F5	0.6707452725250279
scikit-lego, DemographicParityClassifier	F5	0.6102941176470589
scikit-lego, DemographicParityClassifier	F5	0.6698956780923994
scikit-lego, DemographicParityClassifier	F5	0.6944444444444444
scikit-lego, DemographicParityClassifier	F5	0.7196765498652291
scikit-lego, DemographicParityClassifier	F5	0.7259562841530054
scikit-lego, DemographicParityClassifier	F5	0.7029395138496326
scikit-lego, DemographicParityClassifier	F5	0.6992827868852459
scikit-lego, DemographicParityClassifier	F5	0.7448175787728026
scikit-lego, DemographicParityClassifier	F5	0.6458333333333335
scikit-lego, DemographicParityClassifier	F5	0.6448317307692308
scikit-lego, DemographicParityClassifier	F5	0.5970724191063174
scikit-lego, DemographicParityClassifier	F5	0.6810734463276837
scikit-lego, DemographicParityClassifier	F5	0.6265172735760971
scikit-lego, DemographicParityClassifier	F5	0.7198275862068966
scikit-lego, DemographicParityClassifier	F5	0.6714855433698904
scikit-lego, EqualOpportunityClassifier	F5	0.6675579322638147
scikit-lego, EqualOpportunityClassifier	F5	0.7043650793650793
scikit-lego, EqualOpportunityClassifier	F5	0.7016317016317016
scikit-lego, EqualOpportunityClassifier	F5	0.6208576998050682
scikit-lego, EqualOpportunityClassifier	F5	0.7028301886792454
scikit-lego, EqualOpportunityClassifier	F5	0.5548128342245989
scikit-lego, EqualOpportunityClassifier	F5	0.7155388471177945
scikit-lego, EqualOpportunityClassifier	F5	0.6150793650793651
scikit-lego, EqualOpportunityClassifier	F5	0.7364039955604883
scikit-lego, EqualOpportunityClassifier	F5	0.6448529411764705
scikit-lego, EqualOpportunityClassifier	F5	0.6685205784204672
scikit-lego, EqualOpportunityClassifier	F5	0.6093593593593594
scikit-lego, EqualOpportunityClassifier	F5	0.7101092896174863
scikit-lego, EqualOpportunityClassifier	F5	0.7402248289345061
scikit-lego, EqualOpportunityClassifier	F5	0.6707452725250279
scikit-lego, EqualOpportunityClassifier	F5	0.6102941176470589
scikit-lego, EqualOpportunityClassifier	F5	0.6698956780923994
scikit-lego, EqualOpportunityClassifier	F5	0.6944444444444444
scikit-lego, EqualOpportunityClassifier	F5	0.7196765498652291
scikit-lego, EqualOpportunityClassifier	F5	0.7259562841530054
scikit-lego, EqualOpportunityClassifier	F5	0.7029395138496326
scikit-lego, EqualOpportunityClassifier	F5	0.6992827868852459
scikit-lego, EqualOpportunityClassifier	F5	0.7448175787728026
scikit-lego, EqualOpportunityClassifier	F5	0.6458333333333335
scikit-lego, EqualOpportunityClassifier	F5	0.6448317307692308
scikit-lego, EqualOpportunityClassifier	F5	0.5970724191063174
scikit-lego, EqualOpportunityClassifier	F5	0.6810734463276837
scikit-lego, EqualOpportunityClassifier	F5	0.6265172735760971
scikit-lego, EqualOpportunityClassifier	F5	0.7198275862068966
scikit-lego, EqualOpportunityClassifier	F5	0.6714855433698904
