Technique	variable	value
Proposal, F5_nsga2	F1	0.0017256462185578
Proposal, F5_nsga2	F1	0.0050799149866705
Proposal, F5_nsga2	F1	0.007485465116279
Proposal, F5_nsga2	F1	0.0260196905766526
Proposal, F5_nsga2	F1	0.0012364926616848
Proposal, F5_nsga2	F1	0.0079313515170088
Proposal, F5_nsga2	F1	0.0165332831183504
Proposal, F5_nsga2	F1	0.0239860390079158
Proposal, F5_nsga2	F1	0.0035999611471309
Proposal, F5_nsga2	F1	0.0163139329805996
Proposal, F5_nsga2	F1	0.0203564670695232
Proposal, F5_nsga2	F1	0.0063938618925831
Proposal, F5_nsga2	F1	0.0039083284769554
Proposal, F5_nsga2	F1	0.0152303836514362
Proposal, F5_nsga2	F1	0.0017668888573724
Proposal, F5_nsga2	F1	0.0007431979262965
Proposal, F5_nsga2	F1	0.0248850318943776
Proposal, F5_nsga2	F1	0.0122906931464174
Proposal, F5_nsga2	F1	0.0028160646387832
Proposal, F5_nsga2	F1	0.0152927336892588
Proposal, F5_nsga2	F1	0.0023956951201533
Proposal, F5_nsga2	F1	0.0058146036005814
Proposal, F5_nsga2	F1	0.0164965889799756
Proposal, F5_nsga2	F1	0.0013209700793864
Proposal, F5_nsga2	F1	0.0095086166477981
Proposal, F5_rnsga2	F1	0.0001758566949856
Proposal, F5_rnsga2	F1	0.006980812835948
Proposal, F5_rnsga2	F1	0.0115395683453237
Proposal, F5_rnsga2	F1	0.0020565798598656
Proposal, F5_rnsga2	F1	0.0074846625766871
Proposal, F5_rnsga2	F1	0.0017256462185578
Proposal, F5_rnsga2	F1	0.0051866966423928
Proposal, F5_rnsga2	F1	0.0043223180076628
Proposal, F5_rnsga2	F1	0.0260196905766526
Proposal, F5_rnsga2	F1	3.67228526311908e-05
Proposal, F5_rnsga2	F1	0.0079313515170088
Proposal, F5_rnsga2	F1	0.0178775913747035
Proposal, F5_rnsga2	F1	0.0241527567020738
Proposal, F5_rnsga2	F1	0.0036912894055751
Proposal, F5_rnsga2	F1	0.0162170542635658
Proposal, F5_rnsga2	F1	0.0205210835132094
Proposal, F5_rnsga2	F1	0.0063938618925831
Proposal, F5_rnsga2	F1	0.004341488546261
Proposal, F5_rnsga2	F1	0.0115581446624812
Proposal, F5_rnsga2	F1	0.0012257633162469
Proposal, F5_rnsga2	F1	0.0042560887388473
Proposal, F5_rnsga2	F1	0.0250575646756061
Proposal, F5_rnsga2	F1	0.0122906931464174
